Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches,-9999
1480,Toni Lato,es ESP,DF,Valencia,es La Liga,23,1997,6.6,10,1.53,9,1,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches,8e088e04
1481,Armand Lauriente,fr FRA,FWMF,Lorient,fr Ligue 1,22,1998,27.5,98,3.56,57,5,11,16,6,3,8,0.29,4,0,2,2,0,0,Matches,2d22cea7
1482,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,30,1990,30.7,90,2.93,76,4,3,5,0,2,11,0.36,11,0,0,0,0,0,Matches,5128bde4
1483,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,27,1993,18.5,35,1.90,26,2,2,0,3,2,11,0.60,6,1,1,0,2,1,Matches,02caf6e0
1484,Théo Le Bris,fr FRA,MF,Lorient,fr Ligue 1,18,2002,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,afe39ca8
1485,Jérémy Le Douaron,fr FRA,FWMF,Brest,fr Ligue 1,23,1998,16.1,25,1.56,20,0,1,2,2,0,5,0.31,4,0,1,0,0,0,Matches,88c4d190
1486,Enzo Le Fée,fr FRA,MFFW,Lorient,fr Ligue 1,21,2000,24.4,103,4.22,59,24,5,3,6,6,8,0.33,4,1,1,0,2,0,Matches,6f806d99
1487,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,31,1989,34.0,69,2.03,57,5,2,2,1,2,5,0.15,4,0,0,1,0,0,Matches,2321ea6e
1488,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,31,1989,9.6,8,0.84,4,0,0,0,0,4,1,0.10,1,0,0,0,0,0,Matches,321a71a7
1489,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,24,1996,37.0,8,0.22,6,0,0,2,0,0,2,0.05,2,0,0,0,0,0,Matches,9a64e67e
1490,Patrick Leal,us USA,FW,Venezia,it Serie A,18,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,d97ec0d1
1491,Rafael Leão,pt POR,MF,Milan,it Serie A,22,1999,28.9,112,3.87,64,0,28,9,11,0,19,0.66,13,0,5,0,1,0,Matches,20730eae
1492,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,35,1985,25.7,1,0.04,0,1,0,0,0,0,1,0.04,0,1,0,0,0,0,Matches,edbe46dc
1493,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,28,1993,38.0,8,0.21,3,3,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches,6c4776b1
1494,Pierre Lees-Melou,fr FRA,MF,Norwich City,eng Premier League,28,1993,25.2,56,2.22,48,1,1,1,1,4,2,0.08,1,0,0,0,1,0,Matches,f5044e54
1495,Wu Lei,cn CHN,MFFW,Espanyol,es La Liga,29,1991,5.3,9,1.72,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,e3fabb0a
1496,Maxim Leitsch,de GER,DF,Bochum,de Bundesliga,23,1998,17.1,11,0.64,9,0,0,1,0,1,2,0.12,2,0,0,0,0,0,Matches,7e12a98d
1497,Lucas Leiva,br BRA,MF,Lazio,it Serie A,34,1987,18.9,20,1.06,15,1,0,0,1,3,3,0.16,3,0,0,0,0,0,Matches,4c78b5ed
1498,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,30,1991,30.0,13,0.43,10,2,0,0,0,1,1,0.03,1,0,0,0,0,0,Matches,6eaed4eb
1499,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,28,1993,21.4,33,1.54,24,6,0,1,0,2,5,0.23,3,1,0,0,0,1,Matches,59b7d823
1500,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,25,1995,16.0,64,4.00,43,9,4,5,3,0,11,0.69,7,1,1,2,0,0,Matches,4dbd0916
1501,Félix Lemaréchal,ci CIV,MF,Monaco,fr Ligue 1,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,8ca9415f
1502,Mario Lemina,ga GAB,MF,Nice,fr Ligue 1,27,1993,21.9,34,1.56,26,0,0,0,4,4,2,0.09,1,0,0,0,1,0,Matches,2b471f99
1503,Fabien Lemoine,fr FRA,MF,Lorient,fr Ligue 1,34,1987,12.4,22,1.77,20,2,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches,54d51e22
1504,Tim Lemperle,de GER,FWMF,Köln,de Bundesliga,19,2002,1.7,11,6.64,9,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches,792ffa71
1505,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,18,2003,1.5,2,1.31,1,0,0,1,0,0,1,0.66,1,0,0,0,0,0,Matches,755da865
1506,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,26,1995,9.2,9,0.98,7,0,0,1,0,1,4,0.44,3,0,0,0,0,1,Matches,4f28a6ff
1507,Aaron Lennon,eng ENG,MFFW,Burnley,eng Premier League,34,1987,17.2,33,1.92,21,0,5,2,5,0,4,0.23,1,0,2,0,1,0,Matches,2ff964a0
1508,Bernd Leno,de GER,GK,Arsenal,eng Premier League,29,1992,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,2628fd2b
1509,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,26,1994,7.4,25,3.39,15,7,0,1,1,1,2,0.27,1,1,0,0,0,0,Matches,bbd86530
1510,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,21,2000,7.0,8,1.15,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,fcc84a07
1511,Alexandre Letellier,fr FRA,GK,Paris S-G,fr Ligue 1,30,1990,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,96fcd380
1512,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,32,1988,32.7,108,3.30,62,1,18,16,10,1,14,0.43,7,0,3,3,1,0,Matches,8d78e732
1513,Jamie Leweling,de GER,FWMF,Greuther Fürth,de Bundesliga,20,2001,21.8,45,2.07,22,0,10,3,8,2,5,0.23,2,0,2,0,1,0,Matches,13fe7b69
1514,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,23,1998,2.9,2,0.69,2,0,0,0,0,0,1,0.34,1,0,0,0,0,0,Matches,efb9215a
1515,Luca Lezzerini,it ITA,GK,Venezia,it Serie A,26,1995,5.5,1,0.18,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,c9c32262
1516,Ben Lhassine Kone,ci CIV,MF,Torino,it Serie A,21,2000,0.9,2,2.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,7452c7a8
1517,Yanis Lhery,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2003,0.8,3,3.75,0,0,1,2,0,0,0,0.00,0,0,0,0,0,0,Matches,cc972842
1518,Dimitri Liénard,fr FRA,DFMF,Strasbourg,fr Ligue 1,33,1988,22.7,69,3.04,39,24,0,3,2,1,10,0.44,7,1,0,1,1,0,Matches,f7691f63
1519,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,25,1996,31.9,29,0.91,19,2,0,4,1,3,1,0.03,0,0,0,1,0,0,Matches,302527b2
1520,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,21,1999,29.7,22,0.74,15,0,1,3,1,2,2,0.07,2,0,0,0,0,0,Matches,d6e53a3a
1521,Isaac Lihadji,fr FRA,MF,Lille,fr Ligue 1,19,2002,2.6,18,6.86,13,1,1,1,2,0,4,1.53,3,0,0,0,1,0,Matches,57a46f3f
1522,Anderson Lima,br BRA,MF,Lazio,it Serie A,21,1999,0.7,1,1.38,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,59be3a74
1523,Andreas Linde,se SWE,GK,Greuther Fürth,de Bundesliga,28,1993,12.0,3,0.25,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,4d6a842d
1524,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,27,1994,26.2,13,0.50,12,0,0,0,0,1,4,0.15,3,0,0,0,0,1,Matches,f5deef4c
1525,Jesper Lindstrøm,dk DEN,MFFW,Eint Frankfurt,de Bundesliga,21,2000,22.0,88,4.01,57,11,10,7,3,0,7,0.32,4,2,0,1,0,0,Matches,37dc1a48
1526,Karol Linetty,pl POL,MFFW,Torino,it Serie A,26,1995,10.0,34,3.42,26,2,1,3,0,2,2,0.20,2,0,0,0,0,0,Matches,d023d70f
1527,Jesse Lingard,eng ENG,MFFW,Manchester Utd,eng Premier League,28,1992,4.1,16,3.92,13,0,0,2,1,0,1,0.25,0,0,0,1,0,0,Matches,810e3c74
1528,Pol Lirola,es ESP,DFMF,Marseille,fr Ligue 1,23,1997,19.7,55,2.80,50,2,1,2,0,0,4,0.20,4,0,0,0,0,0,Matches,ff800ed8
1529,Valentino Livramento,eng ENG,DF,Southampton,eng Premier League,18,2002,24.5,44,1.80,38,0,2,1,3,0,3,0.12,1,0,1,0,1,0,Matches,afed6722
1530,Dejan Ljubicic,at AUT,MF,Köln,de Bundesliga,23,1997,21.9,76,3.48,64,1,3,5,3,0,7,0.32,6,0,0,1,0,0,Matches,c455a2b2
1531,Javier Llabrés,,MF,Mallorca,es La Liga,,,1.5,4,2.73,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches,38b0cf42
1532,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,1993,26.0,11,0.42,7,0,0,0,1,3,0,0.00,0,0,0,0,0,0,Matches,bba30585
1533,Marcos Llorente,es ESP,MFDF,Atlético Madrid,es La Liga,26,1995,27.2,58,2.13,50,3,1,0,2,2,5,0.18,5,0,0,0,0,0,Matches,02c15616
1534,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,34,1986,38.0,6,0.16,6,0,0,0,0,0,3,0.08,3,0,0,0,0,0,Matches,8f62b6ee
1535,Giovani Lo Celso,ar ARG,MFFW,Tottenham,eng Premier League,25,1996,2.6,9,3.40,5,2,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches,d7553721
1536,Giovani Lo Celso,ar ARG,FWMF,Villarreal,es La Liga,25,1996,11.0,35,3.17,25,3,3,2,2,0,2,0.18,0,1,0,0,1,0,Matches,d7553721
1537,Julen Lobete,es ESP,FWMF,Real Sociedad,es La Liga,20,2000,3.2,4,1.26,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches,a952a529
1538,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,26,1994,18.7,38,2.03,34,0,0,0,2,2,1,0.05,0,0,0,0,1,0,Matches,e1cbb531
1539,Jürgen Locadia,nl NED,MFFW,Brighton,eng Premier League,27,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,6cc47ae1
1540,Jürgen Locadia,nl NED,FWMF,Bochum,de Bundesliga,27,1993,4.9,18,3.64,11,0,0,5,2,0,3,0.61,2,0,0,1,0,0,Matches,6cc47ae1
1541,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,23,1998,24.0,55,2.29,51,0,1,3,0,0,8,0.33,7,0,0,1,0,0,Matches,a8a874f1
1542,Banzouzi Locko,fr FRA,MFDF,Reims,fr Ligue 1,19,2002,11.2,18,1.60,14,1,2,0,0,1,6,0.53,5,1,0,0,0,0,Matches,40221fa7
1543,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,1998,13.1,20,1.53,17,1,0,0,1,1,2,0.15,2,0,0,0,0,0,Matches,ed9f7cfe
1544,Ruben Loftus-Cheek,eng ENG,MFDF,Chelsea,eng Premier League,25,1996,15.5,57,3.68,44,0,3,4,3,3,6,0.39,3,0,0,2,0,1,Matches,e97fd090
1545,Kevin Long,ie IRL,DF,Burnley,eng Premier League,30,1990,4.6,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,5a4280b1
1546,Shane Long,ie IRL,FW,Southampton,eng Premier League,34,1987,3.4,5,1.46,2,0,0,0,3,0,0,0.00,0,0,0,0,0,0,Matches,9f472354
1547,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,23,1997,16.3,27,1.66,22,2,0,1,0,2,3,0.18,2,1,0,0,0,0,Matches,a2b105e0
1548,Ademola Lookman,ng NGA,MFFW,Leicester City,eng Premier League,23,1997,16.1,45,2.79,34,1,4,3,3,0,2,0.12,1,0,0,0,1,0,Matches,7c104bb7
1549,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,30,1990,33.1,4,0.12,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,f00de885
1550,David López,es ESP,MFDF,Espanyol,es La Liga,31,1989,8.3,12,1.45,10,0,0,1,0,1,1,0.12,1,0,0,0,0,0,Matches,f03f284b
1551,Diego López,es ESP,GK,Espanyol,es La Liga,39,1981,35.3,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,73683fa9
1552,Javi López,es ESP,DF,Alavés,es La Liga,19,2002,5.1,7,1.36,4,1,0,0,1,1,1,0.19,1,0,0,0,0,0,Matches,e9ada8cf
1553,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,23,1997,32.6,110,3.37,96,0,4,2,1,7,10,0.31,10,0,0,0,0,0,Matches,20094685
1554,Pau López,es ESP,GK,Marseille,fr Ligue 1,26,1994,29.0,6,0.21,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches,20b9f052
1555,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,25,1995,12.9,54,4.20,36,11,1,1,2,3,2,0.16,1,1,0,0,0,0,Matches,88050721
1556,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,19,2002,18.2,24,1.32,17,1,4,0,0,2,2,0.11,2,0,0,0,0,0,Matches,64c14d49
1557,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,2000,3.0,3,1.00,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,9004f318
1558,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,35,1986,32.6,46,1.41,36,0,1,3,2,4,2,0.06,1,0,1,0,0,0,Matches,07c7eb0c
1559,Jonas Lössl,dk DEN,GK,Brentford,eng Premier League,32,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,939bc634
1560,Marcel Lotka,pl POL,GK,Hertha BSC,de Bundesliga,20,2001,9.8,1,0.10,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,5584552e
1561,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,1998,19.8,35,1.77,28,1,4,1,1,0,3,0.15,3,0,0,0,0,0,Matches,fc4cf6a7
1562,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9af3613f
1563,Imran Louza,ma MAR,MF,Watford,eng Premier League,22,1999,15.7,33,2.10,15,11,1,2,1,3,2,0.13,2,0,0,0,0,0,Matches,e1df6989
1564,Matteo Lovato,it ITA,DF,Atalanta,it Serie A,21,2000,3.4,4,1.18,4,0,0,0,0,0,1,0.30,1,0,0,0,0,0,Matches,5fa57166
1565,Matteo Lovato,it ITA,DF,Cagliari,it Serie A,21,2000,13.8,5,0.36,3,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches,5fa57166
1566,Eduard Löwen,de GER,MF,Bochum,de Bundesliga,24,1997,15.7,73,4.65,43,22,0,5,3,0,3,0.19,0,2,0,1,0,0,Matches,70678132
1567,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,1989,19.7,34,1.73,25,4,0,1,2,2,2,0.10,1,0,0,1,0,0,Matches,9a9c05db
1568,Anthony Lozano,hn HON,FWMF,Cádiz,es La Liga,28,1993,18.6,40,2.15,20,0,5,6,9,0,8,0.43,2,0,1,2,3,0,Matches,38699c72
1569,Hirving Lozano,mx MEX,MFFW,Napoli,it Serie A,26,1995,17.9,65,3.63,52,0,5,3,4,1,12,0.67,9,0,1,0,2,0,Matches,a69e4806
1570,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,1998,16.1,37,2.30,18,10,7,1,0,1,2,0.12,2,0,0,0,0,0,Matches,a99138af
1571,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,1997,8.3,14,1.70,9,1,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches,5569bf9a
1572,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,1999,11.0,19,1.73,15,0,0,0,0,4,2,0.18,1,0,0,0,0,1,Matches,881cd6be
1573,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,1995,20.8,44,2.12,38,4,0,1,1,0,7,0.34,6,0,0,0,1,0,Matches,b05e2dbd
1574,José Luis Morales,es ESP,FWMF,Levante,es La Liga,34,1987,30.2,103,3.41,58,10,20,8,6,1,13,0.43,7,1,2,1,2,0,Matches,4a478107
1575,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,1990,29.7,22,0.74,18,0,0,1,0,3,2,0.07,1,0,0,0,0,1,Matches,921f6058
1576,Luismi,es ESP,FWMF,Sevilla,es La Liga,20,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,acf5410c
1577,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,1998,30.2,89,2.95,57,21,1,2,5,3,9,0.30,6,2,0,1,0,0,Matches,6f7d826d
1578,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,1993,17.7,49,2.78,34,0,5,3,6,1,5,0.28,0,0,3,0,2,0,Matches,5eae500a
1579,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,2002,23.3,15,0.64,11,0,0,1,0,3,0,0.00,0,0,0,0,0,0,Matches,5b9512c5
1580,Dodi Lukebakio,be BEL,MFFW,Hertha BSC,de Bundesliga,23,1997,2.0,3,1.53,1,0,0,0,2,0,1,0.51,0,0,0,0,1,0,Matches,0c61c77c
1581,Dodi Lukebakio,be BEL,MF,Wolfsburg,de Bundesliga,23,1997,9.8,34,3.47,21,0,9,1,3,0,7,0.72,5,0,2,0,0,0,Matches,0c61c77c
1582,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,1996,33.1,77,2.32,54,10,4,4,3,2,9,0.27,6,0,1,1,0,1,Matches,c6e8cf1f
1583,Levi Lumeka,eng ENG,MFFW,Troyes,fr Ligue 1,22,1998,0.7,1,1.32,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,199ff86e
1584,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,22,1999,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3061e1ec
1585,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,29,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,8a6ab963
1586,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,1996,21.8,16,0.74,13,1,0,1,0,1,1,0.05,1,0,0,0,0,0,Matches,997fff07
1587,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,1987,27.0,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,7fe12375
1588,Lyanco,br BRA,DF,Southampton,eng Premier League,24,1997,10.1,12,1.19,6,0,1,2,0,3,1,0.10,1,0,0,0,0,0,Matches,b5bf1770
1589,Charalambos Lykogiannis,gr GRE,DFFW,Cagliari,it Serie A,27,1993,20.2,27,1.34,14,10,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches,5efc5389
1590,Yannis M'Bemba,fr FRA,DFFW,Nantes,fr Ligue 1,20,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,080de72a
1591,Alexis Mac Allister,ar ARG,MF,Brighton,eng Premier League,22,1998,23.6,81,3.44,56,10,2,3,7,3,5,0.21,2,2,0,1,0,0,Matches,83d074ff
1592,Deiver Machado,co COL,DFMF,Lens,fr Ligue 1,27,1993,5.8,16,2.75,12,0,0,0,1,3,1,0.17,1,0,0,0,0,0,Matches,b3f8bdef
1593,Darwin Machís,ve VEN,MFFW,Granada,es La Liga,28,1993,15.3,46,3.01,29,2,6,4,4,1,6,0.39,4,0,1,1,0,0,Matches,ed6ea4d9
1594,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,17.0,28,1.65,23,1,1,1,1,1,3,0.18,2,0,0,1,0,0,Matches,0bb6e193
1595,James Maddison,eng ENG,MFFW,Leicester City,eng Premier League,24,1996,27.3,105,3.84,65,14,7,8,9,2,18,0.66,13,1,1,1,2,0,Matches,ee38d9c5
1596,Niki Mäenpää,fi FIN,GK,Venezia,it Serie A,36,1985,16.5,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches,14a96e1c
1597,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,1997,32.7,68,2.08,34,4,9,6,10,5,8,0.24,4,0,1,0,3,0,Matches,5db04597
1598,Louis Mafouta,cf CTA,FW,Metz,fr Ligue 1,27,1994,5.8,11,1.88,9,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches,bec3d251
1599,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,23,1998,31.3,75,2.39,60,0,4,3,5,3,5,0.16,5,0,0,0,0,0,Matches,957e4c87
1600,Matej Maglica,hr CRO,MF,Stuttgart,de Bundesliga,22,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,36cf2caf
1601,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,36,1984,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,07767f42
1602,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,25,1995,5.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,cce9f582
1603,Giangiacomo Magnani,it ITA,DF,Sampdoria,it Serie A,25,1995,2.7,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,cce9f582
1604,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,23,1998,16.3,20,1.23,15,1,0,2,0,2,2,0.12,0,0,0,2,0,0,Matches,d4d35152
1605,Yohann Magnin,fr FRA,MFDF,Clermont Foot,fr Ligue 1,24,1997,19.1,27,1.42,22,0,0,2,2,1,2,0.10,1,0,0,0,1,0,Matches,caa7aaea
1606,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,28,1993,27.9,24,0.86,14,2,1,5,0,2,0,0.00,0,0,0,0,0,0,Matches,d8931174
1607,Riyad Mahrez,dz ALG,FWMF,Manchester City,eng Premier League,30,1991,16.6,74,4.44,55,12,1,4,1,1,10,0.60,7,2,0,1,0,0,Matches,892d5bb1
1608,Arne Maier,de GER,MF,Augsburg,de Bundesliga,22,1999,20.7,66,3.19,39,17,4,2,4,0,8,0.39,3,2,1,2,0,0,Matches,ab700320
1609,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,25,1996,14.1,28,1.99,23,0,0,2,0,3,1,0.07,1,0,0,0,0,0,Matches,e768de1f
1610,Mike Maignan,fr FRA,GK,Milan,it Serie A,26,1995,32.0,9,0.28,6,3,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches,fcb38f57
1611,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,eng Premier League,23,1997,3.0,7,2.35,5,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches,e3a5814e
1612,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,1997,5.4,15,2.77,11,1,0,2,0,1,2,0.37,2,0,0,0,0,0,Matches,e3a5814e
1613,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,22,1998,0.1,2,20.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,bc0bfc64
1614,Abdul Majeed Waris,gh GHA,FWMF,Strasbourg,fr Ligue 1,29,1991,3.6,11,3.03,8,0,2,0,1,0,2,0.55,1,0,1,0,0,0,Matches,46907171
1615,Lovro Majer,hr CRO,MFFW,Rennes,fr Ligue 1,23,1998,20.4,102,5.01,65,20,3,5,7,2,20,0.98,17,3,0,0,0,0,Matches,fc46aab1
1616,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,23,1998,26.1,56,2.14,43,0,4,4,3,2,6,0.23,5,0,1,0,0,0,Matches,22bfb57e
1617,Béni Makouana,cg CGO,FWMF,Montpellier,fr Ligue 1,18,2002,3.6,7,1.94,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches,654f49ca
1618,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,26,1995,32.6,40,1.23,35,0,0,3,1,1,1,0.03,1,0,0,0,0,0,Matches,00b28772
1619,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,1991,12.4,3,0.24,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,16b9d5cf
1620,Kévin Malcuit,ma MAR,DFMF,Napoli,it Serie A,30,1991,3.2,5,1.56,3,0,1,0,0,1,1,0.31,1,0,0,0,0,0,Matches,d6a889ea
1621,Daniel Maldini,it ITA,MF,Milan,it Serie A,19,2001,1.6,1,0.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,801831fe
1622,Youssef Maleh,it ITA,MF,Fiorentina,it Serie A,22,1998,11.3,24,2.12,20,0,0,1,3,0,3,0.26,3,0,0,0,0,0,Matches,4c8845f7
1623,Donyell Malen,nl NED,FWMF,Dortmund,de Bundesliga,22,1999,18.7,62,3.32,38,0,8,8,8,0,12,0.64,6,0,1,3,2,0,Matches,864163f3
1624,Ruslan Malinovskyi,ua UKR,MFFW,Atalanta,it Serie A,28,1993,17.7,102,5.76,54,24,8,9,7,0,8,0.45,6,0,0,1,1,0,Matches,48d5bd33
1625,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,1991,20.3,37,1.82,29,5,0,1,1,1,2,0.10,2,0,0,0,0,0,Matches,cb574619
1626,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,1999,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,75402e99
1627,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,1995,12.7,22,1.74,19,0,0,0,1,2,2,0.16,1,0,0,0,0,1,Matches,bbc19252
1628,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,2000,18.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,d4b73232
1629,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,1997,19.6,48,2.44,25,0,7,6,9,1,5,0.25,0,0,0,3,2,0,Matches,7703afb6
1630,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,21,1999,8.9,6,0.68,4,0,0,0,1,1,1,0.11,1,0,0,0,0,0,Matches,0f86995c
1631,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,1989,26.2,12,0.46,12,0,0,0,0,0,4,0.15,4,0,0,0,0,0,Matches,c26a3918
1632,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,1996,32.0,41,1.28,32,1,0,5,2,1,5,0.16,3,0,0,1,0,1,Matches,5aa53281
1633,Leonardo Mancuso,it ITA,FW,Empoli,it Serie A,29,1992,4.7,9,1.90,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,311027cb
